"PSComputerName","ResourceName","InstanceName","InDesiredState","ConfigurationName","StartDate"
"NADE05BIV02","Registry","[V-14253][medium][RPC - Unauthenticated RPC Clients]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-14259][medium][Printing Over HTTP]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-14260][medium][HTTP Printer Drivers]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-14261][medium][Windows Update Device Drive Searching]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15666][medium][Windows Peer to Peer Networking ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15667][medium][Prohibit Network Bridge]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15672][low][Event Viewer Events.asp Links]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15674][medium][Internet File Association Service ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15682][medium][RSS Attachment Downloads]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15683][medium][Windows Explorer ??? Shell Protocol Protected Mode ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15684][medium][Windows Installer ??? IE Security Prompt]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15685][medium][Windows Installer ??? User Control ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15686][low][Windows Installer ??? Vendor Signed Updates]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15687][low][Media Player ??? First Use Dialog Boxes ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15696.a][medium][Network ??? Mapper I/O Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15696.b][medium][Network ??? Mapper I/O Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15696.c][medium][Network ??? Mapper I/O Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15696.d][medium][Network ??? Mapper I/O Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15697.a][medium][Network ??? Responder Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15697.b][medium][Network ??? Responder Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15697.c][medium][Network ??? Responder Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15697.d][medium][Network ??? Responder Driver ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15698.a][medium][Network ??? WCN Wireless Configuration ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15698.b][medium][Network ??? WCN Wireless Configuration ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15698.c][medium][Network ??? WCN Wireless Configuration ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15698.d][medium][Network ??? WCN Wireless Configuration ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15698.e][medium][Network ??? WCN Wireless Configuration ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15699][medium][Network ??? Windows Connect Now Wizards ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15700][medium][Device Install ??? PnP Interface Remote Access ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15701][low][Device Install ??? Drivers System Restore Point]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15702][low][Device Install ??? Generic Driver Error Report]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15703][low][Driver Install ??? Device Driver Search Prompt]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15704][low][Handwriting Recognition Error Reporting]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15705][medium][Power Mgmt ??? Password Wake on Battery]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15706][medium][Power Mgmt ??? Password Wake When Plugged In]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15707][low][Remote Assistance ??? Session Logging]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15718][low][Windows Explorer ??? Heap Termination]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15722][medium][Media DRM ??? Internet Access]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15991][medium][UAC - UIAccess Secure Desktop]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15997][medium][TS/RDS ??? COM Port Redirection]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15998][medium][TS/RDS ??? LPT Port Redirection]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-15999][medium][TS/RDS - PNP Device Redirection]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-16000][medium][TS/RDS ??? Smart Card Device Redirection]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:25 PM"
"NADE05BIV02","Registry","[V-16008][medium][UAC - Application Elevations]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-16020][medium][Windows Customer Experience Improvement Program ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21950][medium][SPN Target Name Validation Level]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21951][medium][Computer Identity Authentication for NTLM]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21952][medium][NTLM NULL Session Fallback]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21953][medium][PKU2U Online Identities Authentication]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21955][low][IPv6 Source Routing]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21956][low][IPv6 TCP Data Retransmissions]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21960][low][Elevate when setting a network???s location]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21961][low][Direct Access ??? Route Through Internal Network]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21963][low][Windows Update Point and Print Driver Search]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21964][low][Prevent device metadata retrieval from Internet]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21965][low][Prevent Windows Update for device driver search]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21967][low][MSDT Interactive Communication]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21969][low][Windows Online Troubleshooting Service]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21970][low][Disable PerfTrack]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21971][low][Application Compatibility Program Inventory]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21973][high][Autoplay for non-volume devices]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-21980][medium][Explorer Data Execution Prevention]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-22692][high][Default Autorun Behavior]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26283][high][Restrict Anonymous SAM Enumeration]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26359][low][Legal Banner Dialog Box Title]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26575][medium][6to4 State]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26576][medium][IP-HTTPS State]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26577][medium][ISATAP State]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26578][medium][Teredo State]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26579][medium][Maximum Log Size - Application]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26580][medium][Maximum Log Size - Security]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26581][medium][Maximum Log Size - Setup]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-26582][medium][Maximum Log Size - System]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-28504][low][Device Install Software Request Error Report]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-34974][high][Always Install with Elevated Privileges Disabled]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36439][medium][Local admin accounts filtered token policy enabled on domain systems.]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36673][low][WINCC-000011]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36677][low][WINCC-000018]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36678][low][WINCC-000025]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36679][medium][WINCC-000027]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36680][medium][WINCC-000030]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:26 PM"
"NADE05BIV02","Registry","[V-36681][medium][WINCC-000048]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36684][medium][WINCC-000051]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36687][medium][WINCC-000052]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36696][low][WINCC-000065]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36697][low][WINCC-000070]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36698][medium][WINCC-000075]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36700][medium][WINCC-000076]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36708][medium][WINCC-000095]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36709][medium][WINCC-000106]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36710.a][low][WINCC-000109]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36711][medium][WINCC-000110]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36712][high][WINCC-000123]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36713][medium][WINCC-000124]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36714][medium][WINCC-000125]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36718][high][WINCC-000126]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36719][medium][WINCC-000127]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36720][medium][WINCC-000128]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-36773][medium][WINSO-000021]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-40204][medium][WNCC-000136]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-43238][medium][WINCC-000138]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-43239][medium][WINCC-000139]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-43240][medium][WINCC-000140]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:27 PM"
"NADE05BIV02","Registry","[V-43241][low][WINCC-000141]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Registry","[V-43245][medium][WINCC-000145]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Registry","[V-57639][medium][WINSO-000092]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Registry","[V-72753][medium][WINCC-000150]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Registry","[V-73519][medium][WIN00-000170]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Registry","[V-80475][medium][WIN00-000210]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Script","[V-1073][high][Unsupported Service Packs]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:28 PM"
"NADE05BIV02","Script","[V-1081][high][NTFS Requirement]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","Service","[V-15505][medium][HBSS McAfee Agent]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","Service","[V-40206][medium][WNSV-000106]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","WindowsFeature","[V-73805][medium][WIN00-000160]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:29 PM"
"NADE05BIV02","AccountPolicy","[V-1097][medium][Bad Logon Attempts]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:32 PM"
"NADE05BIV02","AccountPolicy","[V-1098][medium][Bad Logon Counter Reset]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:32 PM"
"NADE05BIV02","AccountPolicy","[V-1099][medium][Lockout Duration]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:32 PM"
"NADE05BIV02","AccountPolicy","[V-1104][medium][Maximum Password Age ]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:32 PM"
"NADE05BIV02","AccountPolicy","[V-1105][medium][Minimum Password Age]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:32 PM"
"NADE05BIV02","AccountPolicy","[V-1107][medium][Password Uniqueness]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:33 PM"
"NADE05BIV02","AccountPolicy","[V-1150][medium][Microsoft Strong Password Filtering]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:33 PM"
"NADE05BIV02","AccountPolicy","[V-2372][high][Reversible Password Encryption]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:33 PM"
"NADE05BIV02","AccountPolicy","[V-6836][medium][Minimum Password Length]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:33 PM"
"NADE05BIV02","UserRightsAssignment","[V-1102][high][User Right - Act as part of OS]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:33 PM"
"NADE05BIV02","UserRightsAssignment","[V-18010][high][User Right - Debug Programs]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:34 PM"
"NADE05BIV02","UserRightsAssignment","[V-26469][medium][Access Credential Manager as a trusted caller]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:34 PM"
"NADE05BIV02","UserRightsAssignment","[V-26470][medium][Access this computer from the network]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:34 PM"
"NADE05BIV02","UserRightsAssignment","[V-26472][medium][Allow log on locally]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:34 PM"
"NADE05BIV02","UserRightsAssignment","[V-26473][medium][Allow log on through Remote Desktop Services]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:35 PM"
"NADE05BIV02","UserRightsAssignment","[V-26474][medium][Back up files and directories]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:35 PM"
"NADE05BIV02","UserRightsAssignment","[V-26478][medium][Create a pagefile]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:35 PM"
"NADE05BIV02","UserRightsAssignment","[V-26479][high][Create a token object]::[WindowsServer]BaseLine::[PowerSTIG_MemberServer]PowerSTIG_MemberServer","True","MainConfig","6/7/2019 5:10:35 PM"
